笔记标题,笔记链接,用户ID,用户名,头像链接,IP属地,笔记发布时间,笔记收藏数量,笔记评论数量,笔记点赞数量,笔记转发数量,笔记内容
以为苏杭才是真江南，直到我去了绍兴……,https://www.xiaohongshu.com/explore/67f933e9000000001b03aaab?xsec_token=AB0CxUac5rN9UOWlESx4Ln-_LK-Vm5TnX0LLrhfCq-6gk=&xsec_source=pc_feed,5dfa1ee20000000001001cb3,晓阳海风,https://sns-avatar-qc.xhscdn.com/avatar/64611cade4585fb5abeecc38.jpg,浙江,2025.04.11,452,116,1234,357,Hi，我是﻿@晓阳海风﻿之前一直在苏州忙于工作，也没机会走出去看看一次偶然间的旅行，我到了浙江的真江南绍兴.它有着鲁迅、王羲之、蔡元培的故居和留痕它是浙江真江南的代表惬意、安宁、不争不抢，它也符合“择一城终老”的所有优点它也是我旅行这么多年遇到的宝藏小城.跟着我们的脚步，带你看看我们眼中的绍兴吧～.✅犭央犭茶 湖又名昂桑湖，建于明代人少景美🤩绍兴之行重点推荐❗️	✅书圣故里在这里拜读王羲之笔下的兰亭集序📖品味千百年留下的墨香🌹黄酒棒冰必吃哦🍦-✅鲁迅故里从百草园到三味书屋一路游览🌱品味黄酒和茴香豆🍷看一看先生笔下的江南和人间🚣-✅东湖绍兴版的《桃花源记》🌹游船一定要乘🚣这还是浙江三大名湖🌊-✅安昌古镇安宁甚少人烟的古镇🈚️不妨在此乘乌篷船🚣‍♀️静静的体验江南水乡的温婉🌊-✅柯桥古镇夜色下的柯桥古镇🌆小镇特色的光影雾波🌟让江南水乡多了一丝科技感🗾-✅西小路藏在绍兴市区的江南水乡㊙️甚少人来高处可拍照小桥流水人家的场景🌊-✅镜湖十里荷塘“晚风吻尽荷花叶，任我醉倒在池边”在这里得以具像化🪷-✅兰亭书圣王羲之描述“会于会稽山阴之兰亭”📖这里的博物馆、“琉璃光院”天章之寺、鹅泉都非常好拍📷-✅仓桥直街绍兴逛吃逛吃一条街🍚来这里感受江南的烟火气🎆	⚠️注意：现在小红书上线了「100天运动打卡挑战」活动，可以参与领取背包挂件等哦～跟我一样带着可爱的包挂一起旅行环游世界吧～#绍兴旅行[话题]#﻿#绍兴[话题]#﻿#江浙沪周边游[话题]# ﻿ #跟着兴趣去旅行[话题]# #我是兴趣小导游[话题]##先出发再说[话题]# #我是地球背包客[话题]# #100天运动打卡挑战[话题]# #100天运动打卡心情件[话题]#   #春天是一个动词[话题]#  #交换春天[话题]# #夜游的快乐我知道[话题]#   #斐济天生快乐[话题]#
游：2025.4.20绍兴一日，安昌古镇极不推荐去！,https://www.xiaohongshu.com/explore/6804e60d000000001c008ff2?xsec_token=ABzPnZo9rZZt_9kvYE45eUjZdN05jXWKgSfgjfKDQoJU0=&xsec_source=pc_feed,659672a8000000002200a1b9,流逝～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ejgbaufgk105pcmeak8h8dpak3qrs8,浙江,2025.04.20,0,0,0,0,[太阳R]今天天气还挺好，阴，一早起床杭州东站🚅🚂出发，16块高铁到了绍兴北站，大部分票价已经到了[二R][零R]20，好像涨价了，最近发现江浙沪高铁票都默默涨价[捂脸R]了，不注意都没发现。绍兴北站网约车乘车点，离出站口真的挺远，所以如果赶高铁出发，还是多留点时间吧！三十块钱打车到了鲁迅故里。[拔草R]鲁迅故里，需要门口扫码预约，然后就可以刷身份证就可以进入了，三味书屋就不需要再预约了，直接刷身份证就可以进入了。师爷馆，徐渭艺术馆⛩️也都可以直接刷身份证进入，有时间都可以逛逛！	🦯🛺仓桥直街，我觉得也就随意走走吧，没什么特别的，在这边喝了一杯热黄酒奶茶，[一R][五R]一杯，不算便宜，热的是有酒味飘出来的，有兴趣的可以试试，没什么特别的小吃，看自己心情尝试吧！	[弱R][弱R]安昌古镇：结束了绍兴的行程，就坐地铁到了越州大道地铁站B1出口，打车15左右到了安昌古镇，人流还是挺多的，古镇也挺大，可以慢慢走。但是我还是不推荐大家去，因为真的很无聊😅。整个镇子没什么小吃，臭豆腐，萝卜饼，梅花饼，一些腊肉腊肠蒸，还有馄饨，隔几米就能看到这些吃的，其他的无。然后就是一些杂货铺，卖菜干笋干的，卖酱鸭的，很重复的店铺。然后就是小菜馆，茶馆等等，整个古镇就差不多是这些了。可能我逛古镇更希望有一些特色小吃吧，安昌古镇完全没有，所以不推荐专门去的。#从百草园到三味书屋[话题]# #免费游古镇[话题]# #老街慢生活[话题]# #古镇[话题]# #出游[话题]# #出游穿搭[话题]# #绍兴[话题]# #旅行[话题]# #旅游[话题]# #旅游攻略[话题]# #旅游推荐[话题]#
在安昌古镇逛了5小时，说点你爱听的大实话,https://www.xiaohongshu.com/explore/66400855000000001e03560f?xsec_token=ABsNuhSSpN6xq6NnFrJiIGIW0KQECT7Wb98hbajLnJ9Xo=&xsec_source=pc_feed,604adfcc000000000101d701,阿白多走走,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311m4uhkbn2005o2arv60blo1oqaljr0,未知,2024.05.12,187,89,164,57,人少、商业化程度低这种话听听就算了，其他知名古镇有的毛病它一样都不缺，而且因为河道清淤需要抽水，河床裸露好多天，有点影响游玩体验。ㅤ作为江南土著，我对古镇的审美阈值比较高，能在里面逛上5小时，主要是因为吃了一餐+游了所有收费场馆。因为没有很高期待，所以也不觉得失望。ㅤ分享一下🈚废话/假话的攻略：ㅤ[一R]进入古镇免费，游览场馆收费进入古镇不需要💰，实测也不需要预约，因为景区其实只是夹在居民区里的、沿河两侧狭长的一截(图15-16)，没围起来，从哪都能进去(🆓停车的地方也很多)。ㅤ收费的是里面6个场馆：城隍殿、中国银行旧址、穗康钱庄、石雕馆(宣卷馆)、绍兴民俗风情馆、绍兴师爷博物馆。联票50r，各场馆门票💰见图17。🎫优惠政策见图18。ㅤ这些场馆我基本都进去逛了，会尽快再出一个笔记，介绍里面都有什么、值不值得进去玩……你👀完就能决定要不要买联票了，欢迎关注～ㅤ[二R]美食🈶，但值得推薦的不多印糕(图11)吃了✅，10r/4块，可选4种口味，多买几盒可讲价。5⭐好评，外皮软糯，馅儿甜而不腻。不过印糕要趁热吃(划重点)。ㅤ黄酒棒冰(图12)吃了✅，8r/根。3.5⭐还行，确有黄酒味，除此之外就是根不难吃的绿豆雪糕。这个并非古镇特色，绍兴市内市价5r/根。ㅤ南瓜花(图13)吃了✅，4r/个。买之前就看人说没有很好吃，但没吃过想尝尝，结果确实一般。ㅤ酒酿馒头(图14)吃了✅，2r/个，3.5⭐还行。有款常吃的速冻酒酿馒头在松软度和甜味上都胜过它。ㅤ功夫醉鹅吃了✅，4⭐不错，卤味很赞。这个应该不是绍兴菜，绍兴的醉物是用黄酒作调料的。ㅤ没在古镇吃腊肠和酱鸭，就不评价了。ㅤ[三R]游客不少，📸无人照片却也不难沿河两侧都是食肆和店铺，工作日白天也是熙熙攘攘，节假日想必摩肩接踵。想要拍到无人的照片需要赶早，或在⏰12:30-2:00之间，可能过了午市旅游团走了吧，感觉景区一下子空了。ㅤ除了常见的桥头&船上，师爷馆(图2)、民俗馆(图3)、穗康钱庄(图4)、里弄(图5)🉑拍古装，天官第(图6-7)、仁昌酱园(图8)某些街边小店(图9&封图)也很出片。哪怕是一个党建广场上的戏台飞檐也蛮好看(图10)。ㅤ字数所限评论区见，有问必答。#周末去哪儿[话题]# #绍兴旅游[话题]# #绍兴旅行[话题]# #最美古镇攻略[话题]# ##人文景点分享[话题]# #小众旅行地[话题]# #杭州周边游[话题]# #上海周边游[话题]# #绍兴吃喝玩乐[话题]# #绍兴美食[话题]# @本地薯 @走走薯
迄今为止，我最喜欢的春日小城出现了‼️,https://www.xiaohongshu.com/explore/67eff5e8000000001d017c4b?xsec_token=ABglFQxRNzkPxb4TrkBkG5VVcqNTTS625kohSD1Z1z9Wo=&xsec_source=pc_feed,66456b4d0000000007007d1c,森屿时光旅人er,https://sns-avatar-qc.xhscdn.com/avatar/6766d6b877a3f0252732c466.jpg,河南,2025.04.04,16,15,122,2,Hi～我是爱旅行的森屿走过很多座大大小小的春日小城唯独让我最喜欢的小城终于出现了这就是绍兴这座城市！春天来绍兴旅游真的太惬意啦！这篇超详细攻略，快点赞收藏~-🔗【旅游线路】Day1：抵达绍兴→入住酒店→鲁迅故里，感受鲁迅笔下的童年乐园Day2：安昌古镇→鉴湖里，体验水乡韵味，赏千亩油菜花Day3：西施故里旅游区→返程-✅【必打卡景点】1️⃣鲁迅故里：课本同款百草园迎来“满园春色”，油菜花和芥菜生机勃勃，石井栏、皂荚树都能找到实物，沉浸式感受“大先生”的童年时光2️⃣安昌古镇：始建于北宋，河道千年流淌，17座古桥横跨两岸。乘坐乌篷船，品尝手工酒酿、扯白糖，还能参观有100多年历史的仁昌酱园3️⃣鉴湖里：水面烟波缥缈，三月的千亩油菜花绚烂绽放，花香扑鼻。还能品尝到鲜美河虾和有嚼劲的手工挂面4️⃣西施故里旅游区：踏入这里，就走进了西施的传说。浣纱石仍在江边，仿佛能瞥见那位“沉鱼”女子的裙裾。街头巷尾的次坞打面，汤少料多，鲜味十足-🚗【交通攻略】外地游客可先到杭州，再选择高铁、地铁或打车前往绍兴。在绍兴，共享单车和电动车随处可见，出行超便捷。-🏨【住宿推荐】推荐住在鲁迅故里、仓桥直街或书圣故里附近，出行方便，周边美食也多-📌【其他Tips】❶鲁迅故里需提前在【绍兴市文旅集团】GZH👸预约，最好提前一星期❷安昌古镇酱货飘香，可按需购买❸春季绍兴多雨，记得携带雨具哦~#潮游绍兴越山河[话题]# #绍兴鲁迅故里[话题]#沈园景区 #安昌古镇[话题]# #鉴湖里[话题]# #西施故里旅游区[话题]# #小众人文旅行地[话题]# #我的小众旅行地[话题]# #江浙沪旅游好去处[话题]# #沈园景区[话题]# #找个小城走走停停[话题]# #城市周边游[话题]# #旅行必逛打卡点[话题]#
天官第文创园·祝福与新生｜VI设计,https://www.xiaohongshu.com/explore/6752f267000000000202c6b8?xsec_token=AB7d5PRNNH-vclGp2V7CRWqv7QR1iLlIsUxjiWE8i9sgo=&xsec_source=pc_feed,6219f280000000001000a68d,影子空间设计事务所,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b2dclcrne005ogpua0419kdpvm56f0,未知,2024.12.06,4,2,7,0,🔵天官第-“古”中带“新”天官第位于浙江省绍兴市柯桥区安昌古镇内，原为清康熙年间进士吏部郎中沈氏旧时宅第，而当时进士吏部郎中又被称为“天官”，故名曰“天官第”。天官第的原貌早已湮没于历史长河，先是被太平军损毁，又是被国家征作粮仓，1954年、74年二度拆建，而后又成为了“浙江绍兴第三粮油食品厂”。	🔵古宅难逃厄运，文化却可传承。一方水土孕育一方文化，才华和聪颖，不只是家族传承，也可以地域熏陶。智慧的安昌人，小心翼翼地修缮着先辈留下来的文化财富。今年，“天官第酱米工坊”开园了，以“工业旅游”的模式，向游客展示了酱制工艺和稻米制品工艺的文化。	🔵2020年末，影子空间设计事务所受邀为天官第文创园打造VI视觉导视系统。事务所以建筑师，规划师等不同的角度审视整个园区后，选取了祝福与新生作为整个园区的主题，译名Blessed Residence。采用靛蓝色作为品牌的主色，秋香色与浅灰蓝作为辅助色，建立整个视觉系统的标准色。静谧的颜色与内敛的字体，赋予了园区视觉系统的新生，希望通过事务所针对天官第视觉系统的升级，让品牌更强的年轻感与亲切感，与古镇一起在新时代中生长。	原创设计©版权归@影子空间设计事务所品牌设计｜品牌升级｜包装设计品牌全案品牌策划｜IP设计｜空间设计｜室内设计｜展厅设计	#绍兴[话题]##建筑[话题]##设计工作室[话题]##文创园[话题]##设计[话题]##平面设计[话题]# #安昌古镇[话题]# #天官赐福[话题]# #装修记录[话题]# #vi设计[话题]##创意设计[话题]# #装修记录[话题]# #我在小红书搞装修[话题]# #空间设计[话题]# #天官第[话题]# #非遗文化[话题]# #古镇[话题]# #历史[话题]# #周末去哪儿[话题]# #绍兴打卡[话题]# #绍兴旅行[话题]#
安昌古镇品美食,https://www.xiaohongshu.com/explore/67ded2f3000000001c0029f6?xsec_token=ABg-S6JkJSgIzQcDF0KQ2TQOVvnHJkql2LXWYoChubnlQ=&xsec_source=pc_feed,5f44f01b000000000101fc44,小红薯5F45CD49,https://sns-avatar-qc.xhscdn.com/avatar/600d26f4d440b62f6ad383c5.jpg,浙江,2025.03.22,0,1,1,1,#安昌古镇品美食[话题]##安昌古镇位于浙江省绍兴市，是一座具有千年历史的水乡古镇，以其丰富的文化遗产和特色美食闻名。1. 腊肠：是安昌最著名的特产之一，使用优质猪肉和独特配方制作，风味独特。2. 扯白糖：一种传统糖果，通过反复拉扯糖稀制成，口感酥脆，甜而不腻。3. 仁昌酱油当地特产的酱油，以其独特的酿造工艺和口感深受好评，常用于制作各种美味佳肴。4. 酒酿馒头：使用当地特制的酒酿制成的馒头，香甜可口。5. 臭豆腐：安昌的臭豆腐外酥里嫩，搭配特制酱料，味道鲜美。6. 安昌印糕：用糯米粉制成的传统糕点，通常印有安昌古镇的图案，口感糯软，甜味适中。7. 南瓜花：一种用南瓜制成的特色小吃，味道甜美，深受当地人和游客喜爱。8. 黄酒奶茶：结合绍兴黄酒和奶茶的特点，口感独特，具有黄酒的醇香和奶茶的丝滑。9. 梅干菜烧饼：使用梅干菜和面粉制成，外皮酥脆，内馅鲜美。这些小吃在安昌古镇的街头巷尾随处可见。锦云和婉志边走边品尝臭豆腐。笋干豆，越嚼越有味！嘎嘣脆的青梅～爽快！回味美美的。还有印糕20米/8块。每次来安昌，都要带些酱鹌鹑。和素几蒸着吃—绝配！周六感受古镇的独特魅力。同时，古镇还有许多茶馆和餐馆，可以品尝到更多正宗的绍兴菜系，让你的味蕾尽享江南美食文化。
安昌古镇vlog,https://www.xiaohongshu.com/explore/67bdc4a1000000000d0144a1?xsec_token=AB1GUrOkrd0IA4UvxOp6hAkc_oY6GnjuO6YBHEFwdh8YA=&xsec_source=pc_feed,66949913000000000f03743a,30+的设计尸,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fiilf8pg0005pkkj49jut1q3dgu4cg,未知,2025.02.25,17,0,27,9,"躺尸在相机里有好段时间的视频了,素材是春节前拍的一直没时间减,直到最近回到家基本都是眼花状态.......脑汁全无,所以打算做点暂时停止探索学习方向,把之前出游拍摄的素材剪掉,一来当个缓冲二来相当于记录下生活吧,再放都要忘记去玩的感觉了.......﻿#vlog[话题]#﻿  ﻿#游记[话题]#﻿  ﻿#安昌古镇[话题]#﻿  ﻿#旅游vlogo[话题]#﻿  ﻿#古镇[话题]#﻿  ﻿#生活记录[话题]#﻿  ﻿#旅游[话题]#﻿"
江浙沪反向旅行6大宝藏小城‼️速速收藏👇,https://www.xiaohongshu.com/explore/67b9b9880000000029038b5a?xsec_token=ABMhg_han5UVDdZ0Q8P64GpnTwebyxKNgmGqiBL1GTkrU=&xsec_source=pc_feed,623bc48300000000210235fb,小壹Dora,https://sns-avatar-qc.xhscdn.com/avatar/62efbe8fc333e4edccce9bf8.jpg,浙江,2025.02.22,13,13,106,1,🌟 建德■ 游玩路线🚶‍➡️：严州古城+新安江+大慈岩悬空寺■ 小众体验🔹玉泉寺俯瞰「小重庆」雾锁江城，晨雾与古城交叠如水墨画🔹打卡《风味人间》同款九姓鱼宴，豆腐包咬开爆汁，三都麻糍裹芝麻香到迷糊•🌿 丽水■ 游玩路线🚶‍➡️：松阳→古堰画乡→云和梯田→缙云仙都■ 小众体验🔹松阳古村（陈家铺/杨家堂）住夯土民宿，喝「先锋书店」云端咖啡，仿佛住进《国家地理》封面🔹景宁畲乡穿凤凰装，吃「山哈大席」长桌宴，看畲族婚嫁非遗表演🔹遂昌金矿公园乘复古小火车，穿越唐代金窟寻宝■ 吃货体验：缙云烧饼，景宁乌米饭，丽水泡精肉•🍵 湖州■ 游玩路线🚶‍➡️：长兴→上下渚湖→南浔古镇■ 小众体验🔹顾渚茶文化村包栋农家乐，人均100+包吃住，挖冬笋、做青团、围炉烤年糕🔹德清下渚湖解锁朱鹮明信片，乘摇橹船穿越芦苇迷宫🔹莫干山住进山林间，露台看星空，清晨被竹林鸟鸣唤醒■ 吃货体验：太湖三白、新市茶糕•🍶 绍兴■ 游玩路线🚶‍➡️：鲁迅故里→安昌古镇→柯岩■ 小众体验：🔹安昌古镇坐乌篷船，船头挂酱鸭腊肠，船尾飘黄酒香，偶遇水乡社戏🔹叶家堰村拍「水上威尼斯」大片，乌篷船划过石桥倒影如诗🔹鲁镇夜游看《祝福》情景剧，阿Q、祥林嫂NPC穿梭街头，沉浸式穿越鲁迅文学世界■ 舌尖暴击：醉蟹、奶油小攀、仓桥直街的臭豆腐•🌶️ 衢州■ 游玩路线🚶‍➡️：水亭门城墙→孔庙红墙→北门老街→天王塔■ 小众体验：🔹仙霞湖晨雾中拍渔舟唱晚，茶坪村百年土灶炖一锅辣味山珍■ 吃货体验：鸭头兔头，烤饼夹臭豆腐「香臭二重奏」，水晶糕•🍵 宜兴■ 游玩路线🚶‍➡️：蜀山古南街→陶二厂→云湖■ 小众体验：🔹大觉寺抄经静心，700年古刹许下新年愿🔹龙背山森林公园吸氧，竹林深处偶遇野生梅花鹿🔹 蜀山古南街，听老师傅讲紫砂故事■ 吃货体验：周震馄饨，和桥豆腐花，乌米饭#江浙沪周边游[话题]# #值得N刷的宝藏出游地[话题]# #旅游小众城市[话题]# #小众人文旅行地[话题]# #小众旅游地[话题]# #城市周边游[话题]# #周末去哪儿[话题]# #新年旅行第一站[话题]# #不早起旅行日记[话题]# #浙江旅游[话题]##城市达人计划[话题]#
我本无意入江南,https://www.xiaohongshu.com/explore/68061d0a000000001e00a0f0?xsec_token=ABfUuVEI8bz6bN-gUUQ-h0Cdubjs0BZfHtGpt5lzp__PE=&xsec_source=pc_feed,5d99a3240000000001005dad,小小鱼,https://sns-avatar-qc.xhscdn.com/avatar/624e3aa24bd0fac438a04da0.jpg,浙江,2025.04.21,0,0,1,0,奈何江南入我心	#旗袍[话题]# #绍兴[话题]# #安昌古镇[话题]# #我本无意入江南[话题]# #旗袍拍照[话题]# #衬裙[话题]# #古镇拍照[话题]# #清冷感[话题]# #新中式旗袍[话题]# #东方美学[话题]# #来拍照了[话题]#
🍃 安昌古镇｜绍兴最原汁原味的烟火江南,https://www.xiaohongshu.com/explore/67f378df000000000e007615?xsec_token=ABr3JqlInXvZqY91WHU84oeGtYzxEy9yGl3VSp5uE6_FM=&xsec_source=pc_feed,647f28a9000000000f00467a,如愿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a94qinnnc005p3v52kjohjq0dkd1bg,浙江,2025.04.07,0,0,2,0,青石板、乌篷船、腊味飘香……这里才是江南最慵懒的模样✨▪️ 坐一次乌篷船，摇摇晃晃穿过水乡的晨雾▪️ 尝一根安昌腊肠，咸香里藏着老绍兴的味道▪️ 走一走三里长街，看老手艺人在廊棚下扯白糖没有过度商业化的喧嚣，只有晒酱鸭的竹竿、吱呀的木门和晒太阳的猫🐈📍 绍兴 · 安昌古镇💰 免费（部分景点需门票）📸 最佳拍摄点：清风桥、仁昌酱园、沿河长廊#江南古镇[话题]# #绍兴旅行[话题]# #小众旅行地[话题]# #周末去哪儿[话题]# #安昌古镇[话题]#
安昌古镇游,https://www.xiaohongshu.com/explore/68043aa5000000001c0354f2?xsec_token=ABzPnZo9rZZt_9kvYE45eUjZgH_mfn2MRTG5iBLzF3_v8=&xsec_source=pc_feed,5cef34a3000000001702b16b,🎀enri🌸🌷 🌺 🌻💐,https://sns-avatar-qc.xhscdn.com/avatar/5e800bc9a6711b0001df86a6.jpg,日本,2025.04.20,0,2,3,0,春风荡漾，小桥流水，古镇散策，慢慢的感觉古镇淳朴的样子。解锁了母子酱油的制作和由来，这是个以酱油酿造而为人知的古镇。#古镇[话题]# #历史文化名镇[话题]# #美丽的古镇美丽的景色[话题]# #古镇慢生活[话题]# #江南春色处处好[话题]#
一生温暖纯良，不舍爱与自由。,https://www.xiaohongshu.com/explore/67a97e4c0000000029010397?xsec_token=ABFAxztdz7VjxukotJ4DqdWHFnOuDMJ3DB0vbbAiJAi6c=&xsec_source=pc_feed,5bab2ea46a10cd0001acff5d,秦桑低绿枝,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a2hutdv6o6g4b5s5dna9vqtjmutf78,未知,2025.02.23,195,14,418,36,﻿#江南烟雨美如画[话题]#﻿ ﻿#唯美意境[话题]#﻿ ﻿#治愈系风景[话题]#﻿ ﻿#永远被江南古镇美景折服[话题]#﻿ ﻿#古韵与现代[话题]#﻿ ﻿#古镇慢生活[话题]#﻿ ﻿#醉美的意境[话题]#﻿ ﻿#既有苏州园林的小桥流水[话题]#﻿ ﻿#风景素材[话题]#﻿ ﻿#江南烟雨色[话题]#﻿
满满腊味的古镇-安昌,https://www.xiaohongshu.com/explore/675bdba50000000002027320?xsec_token=ABZEus2Mpi202T2QtO-OkxbZ79z5WGZ3TNQcuAMq6OXtE=&xsec_source=pc_feed,59cc881e51783a2dd9eb9009,哐痴哐痴,https://sns-avatar-qc.xhscdn.com/avatar/6443a8b5b1e3c7ad3b322b4b.jpg,未知,2024.12.13,5,5,11,0,说起腊肉古镇，绍兴人第一想到的就是安昌古镇吧～安昌古镇的特色美食有许多呢🍗首先，酱货是一定要尝尝的，比如安昌香肠、酱鸭和酱鹌鹑，这些美食都体现了古镇独特的酱制工艺。🥄古镇的霉干菜和黄酒也是很有特色的。但是黄酒棒冰不是很好吃，霉干菜饼和藕粉酥等传统甜点味道还行。🍬像扯白糖、龙须糖这些传统小吃，也都是不可错过的美味。如果喜欢小糕点的话，那安昌印糕、香糕、绿豆糕、桃花酥等一定合你的口味。当然啦，绍兴臭豆腐也是一定要尝尝的，外皮酥脆内里多汁，再蘸上辣椒酱，味道简直让人欲罢不能！总之，安昌古镇的美食多到数不完，快来亲自体验吧！#古镇[话题]# #美丽的古镇美丽的景色[话题]# #一座有着千年历史的古镇[话题]# #永远被江南古镇美景折服[话题]# #安昌古镇[话题]# #绍兴古镇[话题]# #古镇[话题]#
冬日阴雨下的安昌古镇,https://www.xiaohongshu.com/explore/680633c5000000001e00a984?xsec_token=ABfUuVEI8bz6bN-gUUQ-h0Ca3EBDcNOEL1RFbM4ydTdIM=&xsec_source=pc_feed,6153dcdb0000000002024521,独行无界,https://sns-avatar-qc.xhscdn.com/avatar/411309441983cdc4ce073ff8da73b5b6.jpg,上海,2025.04.21,0,0,2,0,#年味[话题]# #古镇[话题]# #留下你去过的古镇[话题]# #古镇慢生活[话题]# #找个古镇来场与世隔绝[话题]# #江南烟雨美如画[话题]# #绍兴安昌古镇[话题]##安昌旅游[话题]# 采风#安昌古镇酱园[话题]#
绍兴安昌古镇航拍,https://www.xiaohongshu.com/explore/68057d13000000001c03d63a?xsec_token=ABUzPA2b4YR0Rp1OOgR4agzWQZi7kmFZgvihamtK6V6xw=&xsec_source=pc_feed,5fd569460000000001008635,321滴滴,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2pnf4lsak80005nuld53091hllct3h58,北京,2025.04.21,0,0,0,0,安昌古镇，比人造的强太多了，毕竟这是原汁原味的，大部分都是原住民，不划船，不进一些小景点，只是在古镇溜达，是不用买门票的，要是想坐乌篷船，和进一些经典，需要下午4点30分前就要溜达完，要不就都关门啦！#古镇慢生活[话题]# #绍兴[话题]# #绍兴安昌[话题]# #绍兴安昌古镇[话题]# #安昌古镇[话题]# #航拍记录世界[话题]# #御3pro[话题]# #古镇[话题]# #安昌古镇攻略[话题]# #安昌古镇旅游[话题]#
绍兴柯桥·安昌古镇,https://www.xiaohongshu.com/explore/6804fe52000000000b017511?xsec_token=ABzPnZo9rZZt_9kvYE45eUjWsSAPrWSG_zBjFBMX4fU1s=&xsec_source=pc_feed,5b53d20f11be104fba75af80,胖着玩玩,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319dd546e624g4a7ck890vbs035uujfo,浙江,2025.04.20,0,0,1,0,#我家乡的必逛景点[话题]##安昌古镇[话题]# #每天都有值得记录的瞬间[话题]# #我的生活碎片[话题]# #绍兴柯桥景点[话题]# #美丽的古镇美丽的景色[话题]# #绍兴周末休闲打卡[话题]##江南水乡[话题]# #我家乡的必逛景点[话题]#
在绍兴，蕞具年味🧨的地方被我找到了！,https://www.xiaohongshu.com/explore/676e7dde0000000014020907?xsec_token=AB2uWPVJDjq1up99Z4AqdTkTfyzdJF-pWZMraaAo2ryVw=&xsec_source=pc_feed,61c98bd5000000001000cbf6,我是雪东,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315a5scqt0q005oe9hfak1ivmatsh9r8,未知,2024.12.27,3,1,8,1,越接近过年就越想去一次充满浓浓年味的地方。这下被我找到了！🥰安昌古镇，一个年味儿在这里得到了具象化的地方！🎇一走进古镇，那些年味的气息就开始飘散出来了。哦不，那是腊味！🥓河两岸都挂着一串串红彤彤的腊肠🥓，酱鸭鱼干的腊味年货，看起来就很有食欲😋。古街两边是一家家传统的老店，卖着各种各样的年货和小吃🍯。屯了绍兴黄酒🥃和印糕🥮准备带回去，听说这是安昌古镇蕞受欢迎的美食😍！在街边还吃了扯白糖和酒酿馒头。非常好吃，值得一品🥳。到了晚上，古镇的红灯笼🏮都亮了起来。整个古镇都照得红彤彤🧧的，非常好看！年味十足啊！🧨提着灯笼和我朋友走在街上，感觉我们也融入到了这浓浓年味里🪔。如果你还没感受到这股浓浓的年味🧨，那就赶紧来古镇逛逛吧，会让你不虚此行的！🎁 #过年就来小红书[话题]##绍兴安昌[话题]##安昌古镇[话题]##陪你过新年[话题]##年味[话题]#
安昌古镇,https://www.xiaohongshu.com/explore/6804deb2000000001c01749e?xsec_token=ABzPnZo9rZZt_9kvYE45eUjSUmOLLCHJUCp-KtG-uC16M=&xsec_source=pc_feed,5eb550aa0000000001003a09,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310ca158o6k5g5nlla2l08eg9kl81ibo,浙江,2025.04.20,0,0,1,0,今日绍兴一游，赶场了安昌古镇和柯桥古镇，因为之前去过鲁迅故里，今天就没去。安昌古镇古色古香，更加热闹，柯桥古镇河道贯穿古镇，更年轻化。
安昌古镇（柒）｜我看到的vs我拍到,https://www.xiaohongshu.com/explore/66e16ff3000000000c018f2b?xsec_token=AB3igFh-idYp4tltdk0V48KkTHITIkIIwiecVHw6O4Xnc=&xsec_source=pc_feed,5d1787750000000010008d10,南山南📷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313iu1dcvj8005n8ngtqk138gkpv9q4g,未知,2024.09.11,11,3,19,7,“桥下流水皱，屋前桐叶黄。”今天带来的是安昌古镇的第七期。安昌古镇不只有白天，还有夜景的，也别有一番风味，可惜傍晚回去了，有机会以后再拍。📍地点：浙江省绍兴市柯桥区安昌古镇📷相机：佳能R6II、镜头为24105构图思路仅供参考，感谢观看 ·͜·♡#小众旅行地[话题]# #我看到的vs我拍到的[话题]# #安昌古镇[话题]# #绍兴旅行[话题]# #宝藏小城[话题]# #摄影构图[话题]# #摄影构图技巧[话题]# @摄影薯
年味古镇——安昌,https://www.xiaohongshu.com/explore/678c5cec000000001901b7ed?xsec_token=ABZ7H8KqXgg6F1BIKy_CTwcCtZcx5_Cl4-EszshHmlTqo=&xsec_source=pc_feed,5df868730000000001006d3a,花褂子,https://sns-avatar-qc.xhscdn.com/avatar/647de13b337be1126554bd6c.jpg,未知,2025.01.19,2,6,16,6,水乡的晨，原生静谧！
